LUCAT1;9929;126;591;3644;1008;297;69;37;120;1363;527;261;615;1424;246;2363;2384;71586;18805;32898;6617;2420;13575;2909;265;2638;280;976;101;1675;892;2411;256;407;153;495;1114;1873;954;353;565;673;199;380;8;14;18;220;97;61;67;198;35;38;68;296;52;42;16;230;385;162;30;66;47;114;217;310;76;59;235;20;141;255;152;22;26;106;5977;4866;2293;549;1691;2958;7907;5230;19960;33681;6412;971;343;20792;7226;2023;1037;2390;2716;294;64;157;304;200;172;137;256;125;35;27;39;47;28;231;47;132;150;44;59;59;21;32;15;37;159;1380;153;200;53;27;33;15;118;294;559;220;47;51;92;18;33;48;141;125;216;337;54;325;47;70;9;153;65;841;4512;2693;805;1605;759;2936;1425;3302;737;318;874;1852;1558;306;2049;5245;8120;7623;9923;5431;1150;1489;1523;244;183;353;1282;2937;2243;731;1531;15692;766;273;557;194;527;1278;2800;9767;15812;2648;542;3652;2396;2583;2784;838;2197;3939;497;97;326;964;2314;12334;4598;9645;868;1788;1399;2648;3263;1289;2443;979;1702;1008;653;92;656;189;820;2037;169;228;688;439;2761;41;110;57;368;192;112;187;1948;1437;1609;1264;980;119;60;10;12;107;195;197;743;76;14;13;31;17;23;3;8;17;65;353;55;25;342;75;422;609;2066;5817;5089;3764;668;515;315;3292;451;356;390;1110;1223;707;991;294;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PCAT1;184;57;54;36;24;2;33;15;29;80;45;10;18;4;6;0;2;13;9;14;99;26;279;22;10;25;60;13;17;49;34;399;7;6;24;145;27;7;43;348;114;255;32;14;10;44;329;595;116;30;21;215;115;550;271;99;42;67;52;228;186;473;675;135;62;182;131;46;60;171;361;277;1456;841;667;328;703;1559;1863;536;199;417;976;2664;5384;2581;6136;3332;1258;1355;415;591;543;12691;11081;8873;2618;143;120;98;218;44;71;249;1595;1180;886;337;15;68;46;51;208;1378;3713;1505;521;960;499;741;102;98;89;160;41;85;540;14893;7671;9798;684;788;1044;54;44;8;4;10;38;1816;1848;43;26;12;25;49;376;98;54;11;13;91;215;71;7;3;5;117;202;317;929;84;66;190;654;1315;1549;7173;1461;417;388;285;220;120;112;108;82;987;1376;1968;107;171;157;431;301;668;767;1128;273;153;494;1123;1393;2289;516;389;999;3139;906;287;427;892;54;144;176;172;55;51;150;49;42;35;19;182;37;22;11;387;452;2717;1687;2949;613;322;489;538;597;369;912;530;1505;1755;392;610;638;432;1056;503;216;164;137;51;102;19;82;104;92;7;30;98;182;148;342;101;132;166;191;72;332;517;895;691;237;381;824;255;133;110;128;88;202;72;310;305;77;50;187;469;648;3415;8199;11525;1468;822;904;315;18;0;0;0;0;0;0;0;0;0;0;0;0;0
LINC01811;24210;103;111;44;156;308;149;274;131;96;397;200;114;103;51;23;36;94;29;92;185;70;55;16;4;4;7;17;8;9;10;15;74;93;157;29;33;102;315;217;535;470;1337;208;148;351;815;1516;2056;2969;6402;4902;4735;1855;715;450;642;509;508;370;432;1178;2037;1199;656;488;738;514;595;3697;4782;7380;4211;1252;2049;2145;4361;5942;1786;790;1342;413;481;98;358;1746;1790;4572;1192;335;865;2303;9189;50063;14995;5086;1209;300;593;324;1074;847;417;387;3916;9217;1488;78;358;51;507;1632;921;727;246;165;114;120;150;99;40;22;136;58;104;108;16;5;10;82;721;252;158;2746;1815;2655;337;413;838;539;249;304;282;33;56;44;14;51;302;93;43;66;651;6620;1909;1407;812;539;369;76;159;156;70;36;71;116;37;59;400;162;155;189;198;305;540;454;791;423;513;176;1289;333;355;797;759;922;2088;10371;5162;3387;4137;1724;1381;543;1919;3263;1093;135;137;282;1542;977;100;50;48;53;80;48;117;349;235;870;457;972;691;311;128;111;228;1081;369;227;77;52;480;697;195;149;274;459;387;884;722;214;213;144;454;491;1220;827;384;469;290;965;2947;4331;1391;2392;11157;2313;19864;24778;13647;9004;3902;7949;7825;3485;1293;16877;15034;1145;2635;7190;1996;473;349;510;2736;4209;1085;1326;1399;796;2241;3603;3126;1189;654;678;3861;1649;1109;621;181;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0
BLACAT1_2;1621;19;168;87;374;307;79;75;337;215;424;114;395;88;82;49;47;107;213;1083;201;21;83;25;124;32;124;275;11;11;30;11;7;38;9;10;17;152;2189;1371;828;275;993;132;45;606;657;644;207;149;382;2822;1566;980;1579;5009;3057;2210;610;594;2327;1387;26;406;397;175;306;128;117;110;1240;1045;1575;1598;65;63;70;67;75;64;358;417;655;222;41;60;145;181;245;407;133;732;3949;6248;9533;20494;506;99;188;171;44;47;15;652;24;5;23;27;10;8;7;79;29;146;4;16;14;174;135;13441;13205;14603;4446;3997;268;332;138;49;210;35;106;833;382;6358;2117;639;317;162;1450;6063;8684;2673;1753;2138;1103;555;733;200;1249;708;1197;696;113;877;195;908;422;1495;1614;3100;4016;1728;1649;494;1490;88;86;230;142;41;25;441;3991;786;1019;1845;517;282;162;109;2400;512;313;259;373;162;131;158;514;1137;462;732;723;1827;1008;483;62;182;120;283;1035;307;196;1065;914;288;282;434;70;40;30;81;703;1162;4005;5756;1378;7313;123;190;227;159;61;1439;850;344;114;330;544;317;97;261;489;292;376;60;714;2036;2322;4583;1946;399;93;236;121;2780;7832;6277;2268;215;714;485;6945;6097;3061;267;406;100;28;67;218;183;443;196;169;431;1086;1081;187;25;231;152;177;335;147;733;33;130;78;34;99;403;174;110;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
BLACAT1_1;432;116;64;198;141;55;81;166;19;268;1088;7450;4098;1586;102;12;10;14;130;351;76;18;4;15;9;13;13;35;114;774;831;1295;980;466;249;1688;1301;2791;106;74;38;9;14;39;8;43;11;5;1;1;1;12;7;11;148;242;694;571;119;4;2;2;0;5;2;6;5;112;21;11;31;28;1;2;57;234;117;113;10;86;104;210;144;267;635;111;22;29;36;15;6;102;1446;84;24;67;246;523;484;74;12;5;53;16;116;14;6;1;23;131;46;58;14;31;24;11;7;50;85;491;112;15;19;51;383;248;278;78;252;73;11;20;454;52;13;2;23;8;58;4;0;1;3;1;11;8;74;60;22;15;27;357;111;43;26;76;238;1662;631;261;919;1105;705;255;299;84;738;417;285;26;7;6;42;222;73;48;18;33;396;12;87;8245;10798;1003;3817;10746;14650;20254;6229;1329;693;3037;543;149;194;44;79;33;26;49;95;22;39;14;17;147;236;172;18;74;514;82;30;182;35;13;27;25;30;8;37;17;29;73;56;1238;799;426;1116;1677;759;55;120;39;735;544;35;15;47;37;14;11;2;4;3;2;1;5;8;3;0;0;0;1;1;1;3;1;5;37;12;16;21;13;18;0;3;5;23;24;148;4;6;36;21;16;11;82;87;169;349;1833;612;531;302;107;43;26;18;56;34;11;44;27;6;24;41;6;16;0;20;17;45;57;13;16;12;2;5;5;0;0;0;5;3;1;0;4;6;4;1;0;1;0;4;5;13;15;13;5;3;2;2;0;0;1;3;2;14;1;1;1;0;6;4;7;38;5;2;3;2;27;13;60;12;8;116;62;9;16;81;9;9;23;79;184;5;69;323;382;325;129;713;430;7;15;56;55;3;2;8;50;16;7;7;5;8;9;2;3;22;13;7;4;0;4;7;12;17;7;44;66;39;40;109;101;165;155;54;14;10;41;72;285;131;664;535;191;496;971;890;881;86;21;45;14;196;330;17;13;5;3;12;51;141;146;38;7;7;3;46;88;59;19;7;0;5;30;31;58;26;0;3;0;14;5;1;0;6;0;6;4;19;8;5;2;14;67;41;22;4;6;11;13;117;82;27;37;42;59;91;77;687;62;64;79;60;139;466;85;513;1140;749;85;28;82;887;630;86;81;914;54;19;15;12;3;4;1;7;70;26;20;40;34;29;55;10;14;9;5;20;10;10;6;10;38;30;16;15;13;0;6;2;30;213;204;488;20;15;31;30;162;78;48;7;23;88;7;7;8;10;121;529;171;266;31;77;30;39;18;55;185;86;31;13;138;1169;330;377;16;6;6;21;68;145;103;28;4;19;42;31;304;89;107;19;79;218;879;985;426;983;340;2416;1834;922;103;276;72;29;7;4;11;10;34;24;59;22;1;1;1;11;120;131;7;3;8;51;28;21;8;2;1;2;7;14;60;6;30;33;50;94;16;4;3;6;6;19;65;79;58;30;57;23;73;161;194;62;15;8;30;349;716;127;34;26;77;95;597;20;31;20;9;53;90;364;908;225;52;12;14;11;5;15;95;47;18;5;6;16;14;3;3;7;18;0;2;2;3;0;5;4;6;52;54;43;140;294;705;134;173;87;43;112;241;860;2991;4615;2519;880;2625;1646;1577;2607;2088;6748;4055;1303;509;2816;1068;1173;340;880;216;1196;347;70;39;29;320;1673;801;2763;1703;160;278;488;621;1316;90;20;36;221;54;14;13;538;253;111;60;62;57;19;20;99;228;379;157;88;91;24;214;113;76;36;22;82;11;25;23;70;45;346;113;526;80;47;23;11;56;436;574;583;58;36;43;127;706;589;133;29;49;48;59;33;79;23;3;17;327;45;26;7;4;24;112;27;26;13;14;42;8;2;4;1;6;0;0;1;0;30;48;59;107;8;72;63;51;23;16;15;165;69;38;17;43;24;191;11;7;26;31;114;156;105;26;17;21;138;1587;382;277;127;126;170;88;467;73;85;81;250;324;1754;164;150;92;442;410;137;44;428;530;532;73;72;58;268;52;17;16;53;59;24;22;17;25;229;155;29;46;379;349;409;1028;1131;338;94;95;45;84;142;3;8;5;5;46;9;5;0;2;3;11;14;3;8;4;2;2;1;3;2;1;3;8;16;172;53;56;62;10;2;3;2;5;51;35;116;37;50;58;37;10;2;2;3;3;34;3;0;0;2;3;0;12;10;327;539;252;52;118;58;43;31;182;14;19;4;2;52;24;7;5;1;3;0;30;37;5;19;8;2;7;19;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NEAT1;483;122;335;136;39;23;23;96;24;38;12;33;305;779;585;242;291;108;179;859;461;213;10;17;81;280;79;27;28;20;85;130;272;106;19;88;962;8242;1014;18371;4563;4718;4893;656;62676;2442;2771;17387;540;338;66;222;227;101;216;226;1098;80;160;1536;847;3884;421;1635;566;304;169;118;368;1461;2042;1875;127;157;60;30;109;13;55;1213;883;201;221;1388;562;11;8;19;141;78;19;5;9;163;892;450;452;156;481;171;148;127;37;105;320;171;49;58;2594;188;66;136;131;14;59;9;45;31;15;16;17;17;124;16;40;53;216;52;44;44;30;55;124;88;115;388;529;226;194;930;1141;544;519;1546;1366;823;763;402;636;662;757;931;218;214;124;472;941;331;474;1255;6419;4311;7760;1469;42567;6358;4228;2343;1198;2547;3711;2115;369;1282;3956;341;3380;329;1231;1166;258;311;174;932;702;1282;597;667;95;394;874;873;1153;1041;51;82;15;38;80;393;326;56;22;66;84;42;6;16;109;25;38;22;30;78;58;9;4;4;67;12;88;94;56;41;1246;7448;3486;2782;8001;334;70;200;110;129;131;252;60;449;1481;437;444;33;3270;1989;323;134;66;35;94;316;571;5;50;89;161;82;16;8;3;4;6;9;52;32;4;5;20;89;83;38;6;16;126;142;175;73;75;51;29;52;282;66;57;15;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
